id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_state_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
208825753,2943caef-5d2a-4991-b9e5-df11ad51de7f,2024/04/22 12:52 PM,2024-04-22,2024-04-22 19:52:00 UTC,Pacific Time (US & Canada),951481,glennfine,Glenn Fine,2024-04-23 02:00:08 UTC,2024-04-23 02:11:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208825753,https://inaturalist-open-data.s3.amazonaws.com/photos/369508386/medium.jpg,,"",,1,0,false,,"Siskiyou County, CA, USA",41.3654659521,-122.4765944777,941,,,,941,,,false,,,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
208825754,91733239-998d-4b1c-a4c3-5be78f1014c2,2024/04/22 1:26 PM,2024-04-22,2024-04-22 20:26:00 UTC,Pacific Time (US & Canada),951481,glennfine,Glenn Fine,2024-04-23 02:00:08 UTC,2024-04-23 02:11:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208825754,https://inaturalist-open-data.s3.amazonaws.com/photos/369508385/medium.jpg,,"",,1,0,false,,"Siskiyou County, CA, USA",41.3654659521,-122.4765944777,941,,,,941,,,false,,,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
208838463,501644b2-0a60-485a-9461-d0c11deb2347,2024/04/22 4:15 PM,2024-04-22,2024-04-22 23:15:00 UTC,Arizona,966630,cloverb,"",2024-04-23 03:38:41 UTC,2025-04-17 19:04:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208838463,https://inaturalist-open-data.s3.amazonaws.com/photos/369534544/medium.jpeg,,"",,1,0,false,,"4548 N State Rte 89A, Sedona, AZ 86336, USA",34.9185797,-111.7309132,182,,,,182,,,false,,,Arizona,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
209023744,ac253078-3fbc-44b4-b2be-0b51773f4ff0,2024/04/18 3:56 PM,2024-04-18,2024-04-18 22:56:00 UTC,Pacific Time (US & Canada),462,barbarab,Barbara Banfield,2024-04-24 03:43:08 UTC,2024-04-24 06:57:58 UTC,research,CC-BY,https://www.inaturalist.org/observations/209023744,https://inaturalist-open-data.s3.amazonaws.com/photos/369878884/medium.jpeg,,"","",1,0,false,,"El Dorado County, CA, USA",38.8757699998,-120.8193383486,54,,,,54,,,false,,,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
210586713,1763bf5c-2fe0-4c4f-8d0c-b54ede7aef9e,2024/04/17 11:40 AM,2024-04-17,2024-04-17 18:40:00 UTC,Pacific Time (US & Canada),6971,silversea_starsong,James Bailey,2024-04-28 02:46:28 UTC,2024-04-28 03:07:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210586713,https://inaturalist-open-data.s3.amazonaws.com/photos/372437196/medium.jpeg,,"",,1,0,false,,"San Benito County, CA, USA",36.3813852995,-120.7150470566,2,,,,2,,,false,,,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
210586758,9f248f58-f657-4e40-a29c-148633b899ec,2024/04/17 12:54 PM,2024-04-17,2024-04-17 19:54:00 UTC,Pacific Time (US & Canada),6971,silversea_starsong,James Bailey,2024-04-28 02:46:33 UTC,2024-04-28 03:07:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210586758,https://inaturalist-open-data.s3.amazonaws.com/photos/372438434/medium.jpeg,,"",,1,0,false,,"San Benito County, CA, USA",36.3793308875,-120.7109544019,,,,,,,,false,,,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
210586765,6f5cd4bb-4844-4213-9b30-62709521405e,2024/04/17 1:52 PM,2024-04-17,2024-04-17 20:52:00 UTC,Pacific Time (US & Canada),6971,silversea_starsong,James Bailey,2024-04-28 02:46:35 UTC,2024-04-28 03:07:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210586765,https://inaturalist-open-data.s3.amazonaws.com/photos/372438745/medium.jpeg,,"",,1,0,false,,"San Benito County, CA, USA",36.3787230718,-120.7044357462,,,,,,,,false,,,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
210586780,3d623429-fe52-4e65-8409-5e790b5ee0b5,2024/04/17 2:37 PM,2024-04-17,2024-04-17 21:37:00 UTC,Pacific Time (US & Canada),6971,silversea_starsong,James Bailey,2024-04-28 02:46:36 UTC,2024-04-28 03:07:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210586780,https://inaturalist-open-data.s3.amazonaws.com/photos/372438859/medium.jpeg,,"",,1,0,false,,"San Benito County, CA, USA",36.3777317813,-120.6964761219,,,,,,,,false,,,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
210586792,dd707880-d2ff-4fd8-b3ad-7fe2e0296277,2024/04/17 2:51 PM,2024-04-17,2024-04-17 21:51:00 UTC,Pacific Time (US & Canada),6971,silversea_starsong,James Bailey,2024-04-28 02:46:38 UTC,2024-04-28 03:07:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210586792,https://inaturalist-open-data.s3.amazonaws.com/photos/372439357/medium.jpeg,,"",,1,0,false,,"San Benito County, CA, USA",36.377330811,-120.6986364924,,,,,,,,false,,,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
211227277,d02c1e66-a4f9-46c6-b898-2559334d2f9d,2024/04/28 1:27 PM,2024-04-28,2024-04-28 20:27:00 UTC,Pacific Time (US & Canada),951481,glennfine,Glenn Fine,2024-04-29 00:19:22 UTC,2024-04-29 01:54:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/211227277,https://inaturalist-open-data.s3.amazonaws.com/photos/373478185/medium.jpg,,"",,1,0,false,,"Siskiyou County, CA, USA",41.3653380442,-122.4617913067,397,,,,397,,,false,,,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
211993395,72f28969-7ddb-4d6a-a3b3-d819098d2e75,2024-04-29 14:21:06-07:00,2024-04-29,2024-04-29 21:21:06 UTC,Pacific Time (US & Canada),654509,emilie_s,,2024-04-30 00:43:40 UTC,2024-05-03 20:35:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/211993395,https://inaturalist-open-data.s3.amazonaws.com/photos/374673695/medium.jpg,,"",This ID looks right. It had knob less antennae--eg a moth--evidently a diurnal one. There were maybe 6 nectaring or eating pollen on willow catkins. ,1,0,false,3,"Lake Tahoe Basin Management Unit, South Lake Tahoe, CA, US",38.8793842002,-120.0664192786,4,,,,4,,,false,,,California,Litocala sexsignata,Litocala sexsignata,Litocala Moth,Insecta,343234
212042691,637a875c-d7de-4f68-b0dd-f1b83827f3ca,2024-04-29 16:28:43-07:00,2024-04-29,2024-04-29 23:28:43 UTC,Pacific Time (US & Canada),962799,michaelmyersmnm,,2024-04-30 02:00:44 UTC,2024-04-30 03:11:39 UTC,research,,https://www.inaturalist.org/observations/212042691,https://static.inaturalist.org/photos/374751334/medium.jpg,,"","",1,0,false,3,"Lake Tahoe Basin Management Unit, South Lake Tahoe, CA, US",38.9400831778,-120.1006388524,707,,,,707,,,false,,,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
212801464,35645961-17af-4c04-8108-0eca9f544d0e,2024-05-01 14:44:08-07:00,2024-05-01,2024-05-01 21:44:08 UTC,Pacific Time (US & Canada),645,kristinsz,Kristin Szabo,2024-05-02 03:41:03 UTC,2024-08-29 20:45:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/212801464,https://inaturalist-open-data.s3.amazonaws.com/photos/376060285/medium.jpg,,"","",1,0,false,3,"Auburn State Recreation Area, Applegate, CA, US",38.9970783333,-120.9552533333,22,,,,22,,,false,,,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
213054513,2c21f320-d992-4871-a738-eaa2c6fdcc0c,2024-05-02 13:18:45,2024-05-02,2024-05-02 20:18:45 UTC,Pacific Time (US & Canada),2286364,thomastaylor1,thomas taylor,2024-05-03 02:59:30 UTC,2024-05-03 03:37:45 UTC,research,"",https://www.inaturalist.org/observations/213054513,https://static.inaturalist.org/photos/376514242/medium.jpeg,,"",,1,0,false,2,"Kelseyville, CA 95451, USA",38.975925,-122.7806972222,,,,,,,,false,,,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
213543056,d36aedd5-1b5c-43df-adbf-efb14ef8435b,2024-05-04 08:17:55-07:00,2024-05-04,2024-05-04 15:17:55 UTC,Pacific Time (US & Canada),765157,susanmf,"",2024-05-04 22:47:29 UTC,2024-05-04 23:13:43 UTC,research,,https://www.inaturalist.org/observations/213543056,https://static.inaturalist.org/photos/377394603/medium.jpg,,"","",1,0,false,3,"San Bernardino National Forest, Mountain Center, CA, US",33.5641166667,-116.57682,4,,,,4,,,false,,,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
214062555,86b9b0d8-b201-4ab4-8be7-a5f1131b4bed,2024-05-02 15:08:49-07:00,2024-05-02,2024-05-02 22:08:49 UTC,Pacific Time (US & Canada),682228,calibas,"",2024-05-06 21:13:17 UTC,2024-05-10 15:55:13 UTC,research,CC0,https://www.inaturalist.org/observations/214062555,https://inaturalist-open-data.s3.amazonaws.com/photos/378328236/medium.jpg,,"","",1,0,false,3,"Mount Bradley Road, Dunsmuir, CA, US",41.1883083333,-122.3044666667,10,,,,10,,,false,,,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
214816673,5ab311a5-d559-4876-b248-299670b8ede9,2024/05/07 2:17 PM,2024-05-07,2024-05-07 21:17:00 UTC,Pacific Time (US & Canada),513187,thomasabenson,Tom Benson,2024-05-10 16:39:56 UTC,2024-05-11 02:18:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/214816673,https://inaturalist-open-data.s3.amazonaws.com/photos/379732548/medium.jpg,,"",,2,0,false,,"Slover Canyon, San Bernardino County, CA, USA",34.3366388423,-117.6027176296,89,,,,89,,,false,,,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
215651706,2984488f-d0ea-45fe-aff7-f593bc42c072,2024-05-03 11:16:33-07:00,2024-05-03,2024-05-03 18:16:33 UTC,Pacific Time (US & Canada),5562665,h0ppergrass1139,,2024-05-14 05:55:04 UTC,2024-05-14 17:05:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/215651706,https://inaturalist-open-data.s3.amazonaws.com/photos/381302177/medium.jpg,,"","",1,0,false,3,"Lake Tahoe Basin Management Unit, Incline Village, NV, US",39.2491188569,-119.9924437911,24,,,,24,,,false,,,Nevada,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
216935389,c6aa7164-35c0-49c1-ad73-8afa6a523916,2024-05-18 13:59:04-07:00,2024-05-18,2024-05-18 20:59:04 UTC,Pacific Time (US & Canada),3628909,ericaharris123,,2024-05-19 23:36:06 UTC,2024-05-21 02:54:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/216935389,https://inaturalist-open-data.s3.amazonaws.com/photos/383708730/medium.jpg,,"","",1,0,false,3,"Shasta-Trinity National Forest, Mount Shasta, CA, US",41.36793,-122.3491283333,9,,,,9,,,false,,,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
218302907,e1179f00-b322-447a-bfb3-79902f106ca1,2024/05/16 3:10 PM,2024-05-16,2024-05-16 22:10:00 UTC,Pacific Time (US & Canada),21209,rhislop,Bob Hislop,2024-05-26 06:15:02 UTC,2024-05-26 07:09:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/218302907,https://inaturalist-open-data.s3.amazonaws.com/photos/386273085/medium.jpeg,,"","",1,0,false,,"El Dorado County, CA, USA",38.9122394124,-120.0450223866,61,,,,61,,,false,,,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
219227112,1fd16537-21b7-495d-8d97-aa4589284206,2024-05-22 12:54:10-07:00,2024-05-22,2024-05-22 19:54:10 UTC,Pacific Time (US & Canada),2925153,michael_stremciuc,Michael Stremciuc,2024-05-30 00:25:08 UTC,2024-05-30 03:03:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/219227112,https://inaturalist-open-data.s3.amazonaws.com/photos/388013220/medium.jpg,,"","",1,0,false,3,"Yosemite National Park, Coulterville, CA, US",37.7445578,-119.5849223,35,,,,35,,,false,,,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
219612812,67bad1c4-7fd3-461a-9320-2872d0147a52,2024-05-31 11:00:07,2024-05-31,2024-05-31 18:00:07 UTC,Pacific Time (US & Canada),2286364,thomastaylor1,thomas taylor,2024-05-31 21:20:45 UTC,2024-06-01 04:25:46 UTC,research,,https://www.inaturalist.org/observations/219612812,https://static.inaturalist.org/photos/388732340/medium.jpeg,,"",,1,0,false,2,"Siskiyou County, CA, USA",41.3589277778,-122.1007361111,,,,,,,,false,gps,gps,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
219612916,02cd2006-02d1-4c7e-8776-c83712c479f3,2024-05-31 10:45:14,2024-05-31,2024-05-31 17:45:14 UTC,Pacific Time (US & Canada),2286364,thomastaylor1,thomas taylor,2024-05-31 21:21:08 UTC,2024-06-01 04:25:39 UTC,research,,https://www.inaturalist.org/observations/219612916,https://static.inaturalist.org/photos/388732474/medium.jpeg,,"",,1,0,false,2,"Siskiyou County, CA, USA",41.3573527778,-122.1095222222,,,,,,,,false,gps,gps,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
220584291,a65e0b83-c4b5-4dd8-8306-db462c5c754c,2024-06-04 14:36:23-07:00,2024-06-04,2024-06-04 21:36:23 UTC,Pacific Time (US & Canada),7449809,jeffreyps,,2024-06-05 00:27:10 UTC,2024-06-08 08:26:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/220584291,https://inaturalist-open-data.s3.amazonaws.com/photos/390557783/medium.jpg,,"","",1,0,false,3,"Lake Tahoe Basin Management Unit, South Lake Tahoe, CA, US",38.9524679959,-120.1132894968,449,,,,449,,,false,,,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
220621732,f2d45c1a-ee43-4c83-a27a-4832b483f0ae,2024-06-04 15:11:46-07:00,2024-06-04,2024-06-04 22:11:46 UTC,Pacific Time (US & Canada),733321,jesstyler,Jess Tyler,2024-06-05 05:32:47 UTC,2024-06-08 08:11:29 UTC,research,,https://www.inaturalist.org/observations/220621732,https://static.inaturalist.org/photos/390633522/medium.jpg,,"","",1,0,false,3,"Lake Tahoe Basin Management Unit, South Lake Tahoe, CA, US",38.8731817175,-120.0674427068,1258,,,,1258,,,false,,,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
221208110,66edc83b-2d64-494b-9568-9747b61b4a87,2024/06/05 3:56 PM,2024-06-05,2024-06-05 22:56:00 UTC,Pacific Time (US & Canada),1573700,yubabirder,Asher Perla,2024-06-08 00:28:30 UTC,2024-06-08 05:20:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/221208110,https://inaturalist-open-data.s3.amazonaws.com/photos/391723559/medium.jpg,,"",,1,0,false,,"Sierra County, CA, USA",39.6166479219,-120.6246916685,5,,,,5,,,false,,,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
222083536,0eada691-49e9-4644-99dc-bde0466e6aaf,2016/03/16 11:35 AM,2016-03-16,2016-03-16 18:35:00 UTC,Pacific Time (US & Canada),4009235,ish-teva,David Rubin,2024-06-11 18:37:03 UTC,2024-12-08 20:15:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/222083536,https://inaturalist-open-data.s3.amazonaws.com/photos/393354332/medium.jpg,,"",,2,0,false,,"San Benito County, CA, USA",36.4937651463,-121.1733471274,244,,,,244,,,false,,,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
223425865,15a5942f-840c-44f2-8f4e-e8b34b781119,2016/03/07 2:43 PM,2016-03-07,2016-03-07 22:43:00 UTC,Pacific Time (US & Canada),4009235,ish-teva,David Rubin,2024-06-17 21:45:16 UTC,2025-02-24 07:22:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/223425865,https://inaturalist-open-data.s3.amazonaws.com/photos/395879811/medium.jpg,,"",,1,0,false,,"San Benito County, CA, USA",36.4914190719,-121.1721454978,244,,,,244,,,false,,,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
244063736,13ef0151-1a07-447e-bd89-c43b02d8ef3c,2024/05/11 2:31 PM,2024-05-11,2024-05-11 21:31:00 UTC,Pacific Time (US & Canada),3904492,markk178,,2024-09-26 00:40:36 UTC,2024-09-26 19:33:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/244063736,https://inaturalist-open-data.s3.amazonaws.com/photos/435252502/medium.jpeg,,"","",1,0,false,,"El Dorado County, CA, USA",38.9484441241,-120.1246901174,7813,,,,7813,,,false,,,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
256535043,2b463de6-07f2-437c-b6ce-e1ebf4dd2902,2014/02/25 4:27 AM,2014-02-25,2014-02-25 12:27:00 UTC,Pacific Time (US & Canada),8343264,robertgorman,,2024-12-28 19:50:49 UTC,2025-04-17 05:11:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/256535043,https://inaturalist-open-data.s3.amazonaws.com/photos/459975715/medium.jpg,,"",,1,0,false,,"Orange County, CA, USA",33.7283592547,-117.5479460102,195,,,,195,,,false,,,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
258369128,4e1f2f3b-354e-409a-b3cd-2f3db33344eb,2019/04/13 12:32 PM,2019-04-13,2019-04-13 18:32:00 UTC,Mountain Time (US & Canada),7471510,hsgzoe,Holly Greening,2025-01-13 13:05:02 UTC,2025-04-12 03:31:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/258369128,https://inaturalist-open-data.s3.amazonaws.com/photos/463538947/medium.jpg,,"",,1,0,false,,"Bear Creek Riparian Area Cliff, NM, USA",32.960018402,-108.6022758,668,,,,668,,,false,,,New Mexico,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
259102279,181c70a6-2a9f-46d9-8cc1-4f6037c5fea6,2024/04/07 1:44 PM,2024-04-07,2024-04-07 20:44:00 UTC,Pacific Time (US & Canada),21370,euproserpinus,Paul G. Johnson,2025-01-20 23:29:49 UTC,2025-04-12 20:21:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/259102279,https://inaturalist-open-data.s3.amazonaws.com/photos/465030542/medium.jpg,,"",mudpuddling,1,0,false,,"Ventura County, CA, USA",34.751535,-119.39458,20,,,,20,,,false,,,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
261479869,8da51279-4594-4dcf-aab5-e1a44d332181,2007/04/26 4:54 PM,2007-04-26,2007-04-26 23:54:00 UTC,Pacific Time (US & Canada),5717408,waltpgould,,2025-02-12 21:46:21 UTC,2025-04-15 10:30:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/261479869,https://inaturalist-open-data.s3.amazonaws.com/photos/469769462/medium.jpg,,"",,1,0,false,,"Fresno County, CA, USA",36.7855251213,-118.6665346939,7813,,,,7813,,,false,,,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
263446299,97a04d3b-a366-4177-b154-b8f417cf2fc4,2025/02/28 11:12 AM,2025-02-28,2025-02-28 18:12:00 UTC,Arizona,4104749,markotnes,Mark Otnes,2025-03-01 02:31:39 UTC,2025-04-10 22:07:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/263446299,https://inaturalist-open-data.s3.amazonaws.com/photos/473276403/medium.jpg,,"",,1,0,false,,"Arizona, US",32.5193924151,-110.6983999921,4,,,,29093,obscured,,true,,,Arizona,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
263490676,375501ff-0bea-468c-ba00-bf2f1887e514,2025/02/28 11:28 AM,2025-02-28,2025-02-28 18:28:00 UTC,Arizona,544528,pierredeviche,Pierre Deviche,2025-03-01 13:57:42 UTC,2025-04-10 23:11:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/263490676,https://inaturalist-open-data.s3.amazonaws.com/photos/473365940/medium.jpg,,"",,1,0,false,,"Maricopa County, AZ, USA",33.9063033333,-111.4172033333,,,,,,,,false,,,Arizona,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
263912171,407a612a-e30a-46f3-b716-b61cf3e450e0,2025-03-04 13:11:23-08:00,2025-03-04,2025-03-04 21:11:23 UTC,Pacific Time (US & Canada),3113939,dalemeister,,2025-03-04 21:44:04 UTC,2025-04-11 08:43:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/263912171,https://inaturalist-open-data.s3.amazonaws.com/photos/474196071/medium.jpg,,"","",1,0,false,3,"Santa Rosa and San Jacinto Mountains National Monument, Mountain Center, CA, US",33.604582741,-116.4394868369,6,,,,6,,,false,,,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
263935785,a50fc1f0-cdc0-4485-89f3-d0f18d3148f8,2025-03-04 11:47:30-08:00,2025-03-04,2025-03-04 19:47:30 UTC,Pacific Time (US & Canada),3113939,dalemeister,,2025-03-05 02:21:13 UTC,2025-03-27 00:27:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/263935785,https://inaturalist-open-data.s3.amazonaws.com/photos/474244200/medium.jpg,,"","",2,0,false,3,"Santa Rosa and San Jacinto Mountains National Monument, Mountain Center, CA, US",33.60459753,-116.4394874764,12,,,,12,,,false,,,California,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
264051921,d0e2d9de-e986-4b3d-9446-b7ddae3daa99,2025/03/04 12:16 PM,2025-03-04,2025-03-04 19:16:00 UTC,Arizona,4561144,helmwige,Arthur Yang,2025-03-06 04:11:05 UTC,2025-04-11 11:32:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/264051921,https://inaturalist-open-data.s3.amazonaws.com/photos/474460562/medium.jpeg,,"",very common in bushes of desert broom,1,0,false,,"Maricopa County, AZ, USA",33.8960698565,-111.4844280074,15,,,,15,,,false,,,Arizona,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
264051935,3d6550ad-8c18-4669-a7e6-5fca786ba256,2025/03/04 12:16 PM,2025-03-04,2025-03-04 19:16:00 UTC,Arizona,4561144,helmwige,Arthur Yang,2025-03-06 04:11:22 UTC,2025-04-11 11:32:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/264051935,https://inaturalist-open-data.s3.amazonaws.com/photos/474460579/medium.jpeg,,"",very common in bushes of desert broom,1,0,false,,"Maricopa County, AZ, USA",33.8959932841,-111.4843931389,8,,,,8,,,false,,,Arizona,Litocala Moth,Litocala sexsignata,Litocala Moth,Insecta,343234
